timestamp,type,metric,value,details
1765009478233,CRYPTO,Encryption_Time,0.3170,Speck128
1765009478236,CRYPTO,Decryption_Time,0.3313,Speck128
1765009478237,NETWORK,E2E_Latency,5,Normal
1765009479097,CRYPTO,Encryption_Time,0.4152,Speck128
1765009479098,CRYPTO,Encryption_Time,0.2073,Speck128
1765009479100,CRYPTO,Decryption_Time,0.1501,Speck128
1765009479100,CRYPTO,Decryption_Time,0.1395,Speck128
1765009479239,CRYPTO,Encryption_Time,0.5081,Speck128
1765009479241,CRYPTO,Decryption_Time,0.2442,Speck128
1765009479242,NETWORK,E2E_Latency,4,Normal
1765009480227,CRYPTO,Decryption_Time,0.2087,Speck128
1765009480228,NETWORK,E2E_Latency,7022,Attack_Detected
1765009480228,NETWORK,Replay_Attack,7022,Blocked
1765009480255,CRYPTO,Encryption_Time,0.4630,Speck128
1765009480260,CRYPTO,Decryption_Time,0.7357,Speck128
1765009480261,NETWORK,E2E_Latency,6,Normal
1765009481258,CRYPTO,Encryption_Time,0.4590,Speck128
1765009481261,CRYPTO,Decryption_Time,0.4210,Speck128
1765009481262,NETWORK,E2E_Latency,5,Normal
1765009482272,CRYPTO,Encryption_Time,0.2668,Speck128
1765009482275,CRYPTO,Decryption_Time,0.1445,Speck128
1765009482275,NETWORK,E2E_Latency,3,Normal
1765009483288,CRYPTO,Encryption_Time,0.3196,Speck128
1765009483291,CRYPTO,Decryption_Time,0.6200,Speck128
1765009483293,NETWORK,E2E_Latency,6,Normal
1765009484099,CRYPTO,Encryption_Time,0.2656,Speck128
1765009484101,CRYPTO,Encryption_Time,0.2200,Speck128
1765009484102,CRYPTO,Decryption_Time,0.1334,Speck128
1765009484103,CRYPTO,Decryption_Time,0.2421,Speck128
1765009484302,CRYPTO,Encryption_Time,0.3268,Speck128
1765009484304,CRYPTO,Decryption_Time,0.1913,Speck128
1765009484304,NETWORK,E2E_Latency,3,Normal
1765009485315,CRYPTO,Encryption_Time,0.6196,Speck128
1765009485319,CRYPTO,Decryption_Time,0.3115,Speck128
1765009485320,NETWORK,E2E_Latency,5,Normal
1765009485747,AUTH,Login_Attempt,0.176,Failed_Credential
1765009485750,AUTH,Login_Attempt,0.127,Failed_Credential
1765009485754,AUTH,Login_Attempt,0.137,Failed_Credential
1765009485757,AUTH,Login_Attempt,0.166,Failed_Credential
1765009485760,AUTH,Login_Attempt,0.139,Failed_Credential
1765009485763,AUTH,Login_Attempt,0.272,Failed_Credential
1765009485766,AUTH,Login_Attempt,0.140,Failed_Credential
1765009485768,AUTH,Login_Attempt,0.120,Failed_Credential
1765009485771,AUTH,Login_Attempt,0.129,Failed_Credential
1765009485775,AUTH,Login_Attempt,0.499,Failed_Credential
1765009486323,CRYPTO,Encryption_Time,0.3712,Speck128
1765009486326,CRYPTO,Decryption_Time,0.2001,Speck128
1765009486326,NETWORK,E2E_Latency,3,Normal
1765009487339,CRYPTO,Encryption_Time,1.2024,Speck128
1765009487345,CRYPTO,Decryption_Time,0.6407,Speck128
1765009487347,NETWORK,E2E_Latency,10,Normal
1765009488339,CRYPTO,Encryption_Time,0.2931,Speck128
1765009488342,CRYPTO,Decryption_Time,0.2392,Speck128
1765009488343,NETWORK,E2E_Latency,4,Normal
1765009488676,AUTH,Login_Attempt,0.164,Failed_Credential
1765009488679,AUTH,Login_Attempt,0.127,Failed_Credential
1765009488682,AUTH,Login_Attempt,0.123,Failed_Credential
1765009488686,AUTH,Login_Attempt,0.147,Failed_Credential
1765009488689,AUTH,Login_Attempt,0.205,Failed_Credential
1765009488692,AUTH,Login_Attempt,0.123,Failed_Credential
1765009488695,AUTH,Login_Attempt,0.119,Failed_Credential
1765009488698,AUTH,Login_Attempt,0.202,Failed_Credential
1765009488701,AUTH,Login_Attempt,0.132,Failed_Credential
1765009488704,AUTH,Login_Attempt,0.131,Failed_Credential
1765009489104,CRYPTO,Encryption_Time,0.6927,Speck128
1765009489107,CRYPTO,Encryption_Time,0.3365,Speck128
1765009489109,CRYPTO,Decryption_Time,0.2337,Speck128
1765009489110,CRYPTO,Decryption_Time,0.5217,Speck128
1765009489355,CRYPTO,Encryption_Time,0.5980,Speck128
1765009489358,CRYPTO,Decryption_Time,0.2456,Speck128
1765009489359,NETWORK,E2E_Latency,4,Normal
1765009490369,CRYPTO,Encryption_Time,0.2284,Speck128
1765009490371,CRYPTO,Decryption_Time,0.2171,Speck128
1765009490372,NETWORK,E2E_Latency,3,Normal
1765009491372,CRYPTO,Encryption_Time,0.4858,Speck128
1765009491376,CRYPTO,Decryption_Time,0.3904,Speck128
1765009491378,NETWORK,E2E_Latency,5,Normal
1765009492384,CRYPTO,Encryption_Time,0.7419,Speck128
1765009492386,CRYPTO,Decryption_Time,0.1327,Speck128
1765009492386,NETWORK,E2E_Latency,3,Normal
1765009493389,CRYPTO,Encryption_Time,0.2443,Speck128
1765009493391,CRYPTO,Decryption_Time,0.1448,Speck128
1765009493391,NETWORK,E2E_Latency,3,Normal
1765009493839,AUTH,Login_Attempt,0.206,Failed_Credential
1765009493842,AUTH,Login_Attempt,0.123,Failed_Credential
1765009493850,AUTH,Login_Attempt,0.402,Failed_Credential
1765009493854,AUTH,Login_Attempt,0.137,Failed_Credential
1765009493857,AUTH,Login_Attempt,0.125,Failed_Credential
1765009493860,AUTH,Login_Attempt,0.131,Failed_Credential
1765009493863,AUTH,Login_Attempt,0.135,Failed_Credential
1765009493866,AUTH,Login_Attempt,0.134,Failed_Credential
1765009493869,AUTH,Login_Attempt,0.142,Failed_Credential
1765009493872,AUTH,Login_Attempt,0.128,Failed_Credential
1765009494111,CRYPTO,Encryption_Time,0.6442,Speck128
1765009494113,CRYPTO,Encryption_Time,0.1790,Speck128
1765009494114,CRYPTO,Decryption_Time,0.1447,Speck128
1765009494114,CRYPTO,Decryption_Time,0.1528,Speck128
1765009494393,CRYPTO,Encryption_Time,0.3260,Speck128
1765009494396,CRYPTO,Decryption_Time,0.2726,Speck128
1765009494397,NETWORK,E2E_Latency,3,Normal
1765009495393,CRYPTO,Encryption_Time,0.3256,Speck128
1765009495395,CRYPTO,Decryption_Time,0.2576,Speck128
1765009495396,NETWORK,E2E_Latency,4,Normal
1765009496396,CRYPTO,Encryption_Time,0.2737,Speck128
1765009496399,CRYPTO,Decryption_Time,0.2326,Speck128
1765009496399,NETWORK,E2E_Latency,3,Normal
1765009496860,AUTH,Login_Attempt,0.189,Failed_Credential
1765009496863,AUTH,Login_Attempt,0.127,Failed_Credential
1765009496867,AUTH,Login_Attempt,0.128,Failed_Credential
1765009496869,AUTH,Login_Attempt,0.113,Failed_Credential
1765009496872,AUTH,Login_Attempt,0.114,Failed_Credential
1765009496875,AUTH,Login_Attempt,0.112,Failed_Credential
1765009496877,AUTH,Login_Attempt,0.113,Failed_Credential
1765009496880,AUTH,Login_Attempt,0.151,Failed_Credential
1765009496884,AUTH,Login_Attempt,0.125,Failed_Credential
1765009496887,AUTH,Login_Attempt,0.130,Failed_Credential
1765009497410,CRYPTO,Encryption_Time,0.7106,Speck128
1765009497416,CRYPTO,Decryption_Time,0.5701,Speck128
1765009497417,NETWORK,E2E_Latency,8,Normal
1765009498423,CRYPTO,Encryption_Time,0.4234,Speck128
1765009498426,CRYPTO,Decryption_Time,0.2442,Speck128
1765009498427,NETWORK,E2E_Latency,4,Normal
1765009499112,CRYPTO,Encryption_Time,0.5545,Speck128
1765009499116,CRYPTO,Encryption_Time,0.5399,Speck128
1765009499119,CRYPTO,Decryption_Time,0.4681,Speck128
1765009499121,CRYPTO,Decryption_Time,0.1806,Speck128
1765009499425,CRYPTO,Encryption_Time,0.5436,Speck128
1765009499427,CRYPTO,Decryption_Time,0.1984,Speck128
1765009499427,NETWORK,E2E_Latency,3,Normal
1765009500425,CRYPTO,Encryption_Time,0.5431,Speck128
1765009500428,CRYPTO,Decryption_Time,0.2634,Speck128
1765009500429,NETWORK,E2E_Latency,3,Normal
1765009501441,CRYPTO,Encryption_Time,1.2483,Speck128
1765009501443,CRYPTO,Decryption_Time,0.2112,Speck128
1765009501444,NETWORK,E2E_Latency,4,Normal
1765009502455,CRYPTO,Encryption_Time,0.7840,Speck128
1765009502457,CRYPTO,Decryption_Time,0.2343,Speck128
1765009502458,NETWORK,E2E_Latency,4,Normal
1765009503467,CRYPTO,Encryption_Time,0.7310,Speck128
1765009503470,CRYPTO,Decryption_Time,0.1863,Speck128
1765009503470,NETWORK,E2E_Latency,4,Normal
1765009504127,CRYPTO,Encryption_Time,0.8508,Speck128
1765009504128,CRYPTO,Encryption_Time,0.2580,Speck128
1765009504130,CRYPTO,Decryption_Time,0.1775,Speck128
1765009504131,CRYPTO,Decryption_Time,0.1466,Speck128
1765009504472,CRYPTO,Encryption_Time,0.6020,Speck128
1765009504475,CRYPTO,Decryption_Time,0.3145,Speck128
1765009504476,NETWORK,E2E_Latency,4,Normal
1765009505486,CRYPTO,Encryption_Time,0.4073,Speck128
1765009505489,CRYPTO,Decryption_Time,0.3932,Speck128
1765009505490,NETWORK,E2E_Latency,5,Normal
1765009506487,CRYPTO,Encryption_Time,0.4064,Speck128
1765009506491,CRYPTO,Decryption_Time,0.3111,Speck128
1765009506491,NETWORK,E2E_Latency,4,Normal
1765009507498,CRYPTO,Encryption_Time,0.3909,Speck128
1765009507501,CRYPTO,Decryption_Time,0.2291,Speck128
1765009507501,NETWORK,E2E_Latency,3,Normal
1765009508505,CRYPTO,Encryption_Time,0.8544,Speck128
1765009508508,CRYPTO,Decryption_Time,0.2593,Speck128
1765009508509,NETWORK,E2E_Latency,4,Normal
1765009509126,CRYPTO,Encryption_Time,0.2634,Speck128
1765009509128,CRYPTO,Encryption_Time,0.2996,Speck128
1765009509129,CRYPTO,Decryption_Time,0.4742,Speck128
1765009509130,CRYPTO,Decryption_Time,0.1582,Speck128
1765009509472,CRYPTO,Decryption_Time,0.4980,Speck128
1765009509474,NETWORK,E2E_Latency,7020,Attack_Detected
1765009509475,NETWORK,Replay_Attack,7020,Blocked
1765009509522,CRYPTO,Encryption_Time,5.0227,Speck128
1765009509534,CRYPTO,Decryption_Time,1.7541,Speck128
1765009509535,NETWORK,E2E_Latency,18,Normal
1765009510532,CRYPTO,Encryption_Time,0.4041,Speck128
1765009510534,CRYPTO,Decryption_Time,0.2093,Speck128
1765009510535,NETWORK,E2E_Latency,4,Normal
1765009511547,CRYPTO,Encryption_Time,0.7736,Speck128
1765009511550,CRYPTO,Decryption_Time,0.1775,Speck128
1765009511551,NETWORK,E2E_Latency,5,Normal
1765009512549,CRYPTO,Encryption_Time,0.4010,Speck128
1765009512552,CRYPTO,Decryption_Time,0.2075,Speck128
1765009512552,NETWORK,E2E_Latency,3,Normal
1765009513566,CRYPTO,Encryption_Time,0.3756,Speck128
1765009513568,CRYPTO,Decryption_Time,0.2336,Speck128
1765009513569,NETWORK,E2E_Latency,3,Normal
1765009514133,CRYPTO,Encryption_Time,0.3603,Speck128
1765009514135,CRYPTO,Encryption_Time,0.2496,Speck128
1765009514136,CRYPTO,Decryption_Time,0.4859,Speck128
1765009514137,CRYPTO,Decryption_Time,0.1332,Speck128
1765009514574,CRYPTO,Encryption_Time,0.3162,Speck128
1765009514576,CRYPTO,Decryption_Time,0.2744,Speck128
1765009514577,NETWORK,E2E_Latency,3,Normal
1765009515589,CRYPTO,Encryption_Time,0.2601,Speck128
1765009515591,CRYPTO,Decryption_Time,0.2870,Speck128
1765009515592,NETWORK,E2E_Latency,3,Normal
1765009515594,CRYPTO,Decryption_Time,0.1774,Integrity_Failure
1765009516601,CRYPTO,Encryption_Time,0.3023,Speck128
1765009516603,CRYPTO,Decryption_Time,0.1672,Speck128
1765009516604,NETWORK,E2E_Latency,3,Normal
1765009517604,CRYPTO,Encryption_Time,0.8814,Speck128
1765009517610,CRYPTO,Decryption_Time,0.6520,Speck128
1765009517612,NETWORK,E2E_Latency,9,Normal
1765009518431,AUTH,Login_Attempt,0.173,Failed_Credential
1765009518435,AUTH,Login_Attempt,0.149,Failed_Credential
1765009518439,AUTH,Login_Attempt,0.215,Failed_Credential
1765009518442,AUTH,Login_Attempt,0.121,Failed_Credential
1765009518445,AUTH,Login_Attempt,0.124,Failed_Credential
1765009518448,AUTH,Login_Attempt,0.280,Failed_Credential
1765009518452,AUTH,Login_Attempt,0.132,Failed_Credential
1765009518455,AUTH,Login_Attempt,0.129,Failed_Credential
1765009518458,AUTH,Login_Attempt,0.150,Failed_Credential
1765009518461,AUTH,Login_Attempt,0.299,Failed_Credential
1765009518618,CRYPTO,Encryption_Time,0.6561,Speck128
1765009518621,CRYPTO,Decryption_Time,0.3629,Speck128
1765009518622,NETWORK,E2E_Latency,4,Normal
1765009519148,CRYPTO,Encryption_Time,0.7322,Speck128
1765009519150,CRYPTO,Encryption_Time,0.1966,Speck128
1765009519151,CRYPTO,Decryption_Time,0.1448,Speck128
1765009519151,CRYPTO,Decryption_Time,0.1551,Speck128
1765009519632,CRYPTO,Encryption_Time,0.2987,Speck128
1765009519635,CRYPTO,Decryption_Time,0.2107,Speck128
1765009519635,NETWORK,E2E_Latency,3,Normal
1765009520637,CRYPTO,Encryption_Time,0.5535,Speck128
1765009520640,CRYPTO,Decryption_Time,0.2399,Speck128
1765009520640,NETWORK,E2E_Latency,4,Normal
1765009521639,CRYPTO,Encryption_Time,0.2652,Speck128
1765009521641,CRYPTO,Decryption_Time,0.1753,Speck128
1765009521641,NETWORK,E2E_Latency,2,Normal
1765009522639,CRYPTO,Encryption_Time,0.3897,Speck128
1765009522641,CRYPTO,Decryption_Time,0.2057,Speck128
1765009522642,NETWORK,E2E_Latency,4,Normal
1765009523643,CRYPTO,Encryption_Time,0.2162,Speck128
1765009523645,CRYPTO,Decryption_Time,0.1478,Speck128
1765009523646,NETWORK,E2E_Latency,2,Normal
1765009524157,CRYPTO,Encryption_Time,0.2447,Speck128
1765009524158,CRYPTO,Encryption_Time,0.1940,Speck128
1765009524159,CRYPTO,Decryption_Time,0.1489,Speck128
1765009524160,CRYPTO,Decryption_Time,0.1466,Speck128
1765009524659,CRYPTO,Encryption_Time,0.2541,Speck128
1765009524661,CRYPTO,Decryption_Time,0.1518,Speck128
1765009524661,NETWORK,E2E_Latency,2,Normal
1765009525673,CRYPTO,Encryption_Time,0.3172,Speck128
1765009525675,CRYPTO,Decryption_Time,0.1450,Speck128
1765009525675,NETWORK,E2E_Latency,2,Normal
1765009526677,CRYPTO,Encryption_Time,0.3549,Speck128
1765009526679,CRYPTO,Decryption_Time,0.1950,Speck128
1765009526680,NETWORK,E2E_Latency,3,Normal
1765009527690,CRYPTO,Encryption_Time,0.3857,Speck128
1765009527693,CRYPTO,Decryption_Time,0.2472,Speck128
1765009527693,NETWORK,E2E_Latency,3,Normal
1765009528691,CRYPTO,Encryption_Time,2.0028,Speck128
1765009528697,CRYPTO,Decryption_Time,0.5710,Speck128
1765009528699,NETWORK,E2E_Latency,9,Normal
1765009529160,CRYPTO,Encryption_Time,0.4627,Speck128
1765009529162,CRYPTO,Encryption_Time,0.2427,Speck128
1765009529163,CRYPTO,Decryption_Time,0.2020,Speck128
1765009529164,CRYPTO,Decryption_Time,0.2238,Speck128
1765009529658,CRYPTO,Decryption_Time,0.2560,Speck128
1765009529659,NETWORK,E2E_Latency,7020,Attack_Detected
1765009529659,NETWORK,Replay_Attack,7020,Blocked
1765009529703,CRYPTO,Encryption_Time,0.3406,Speck128
1765009529769,CRYPTO,Decryption_Time,0.4790,Speck128
1765009529770,NETWORK,E2E_Latency,67,Normal
1765009530706,CRYPTO,Encryption_Time,0.5434,Speck128
1765009530710,CRYPTO,Decryption_Time,0.7305,Speck128
1765009530710,NETWORK,E2E_Latency,5,Normal
1765009531706,CRYPTO,Encryption_Time,0.4431,Speck128
1765009531708,CRYPTO,Decryption_Time,0.2013,Speck128
1765009531709,NETWORK,E2E_Latency,4,Normal
1765009532718,CRYPTO,Encryption_Time,0.5333,Speck128
1765009532722,CRYPTO,Decryption_Time,0.3559,Speck128
1765009532723,NETWORK,E2E_Latency,5,Normal
1765009533719,CRYPTO,Encryption_Time,0.7084,Speck128
1765009533722,CRYPTO,Decryption_Time,0.6202,Speck128
1765009533724,NETWORK,E2E_Latency,5,Normal
1765009534173,CRYPTO,Encryption_Time,0.3745,Speck128
1765009534175,CRYPTO,Encryption_Time,0.2342,Speck128
1765009534176,CRYPTO,Decryption_Time,0.2072,Speck128
1765009534177,CRYPTO,Decryption_Time,0.2089,Speck128
1765009534719,CRYPTO,Encryption_Time,0.2427,Speck128
1765009534721,CRYPTO,Decryption_Time,0.2433,Speck128
1765009534722,NETWORK,E2E_Latency,3,Normal
1765009535719,CRYPTO,Encryption_Time,0.3747,Speck128
1765009535721,CRYPTO,Decryption_Time,0.1882,Speck128
1765009535722,NETWORK,E2E_Latency,3,Normal
1765009536733,CRYPTO,Encryption_Time,0.3371,Speck128
1765009536736,CRYPTO,Decryption_Time,0.1935,Speck128
1765009536736,NETWORK,E2E_Latency,3,Normal
1765009537736,CRYPTO,Encryption_Time,0.5473,Speck128
1765009537738,CRYPTO,Decryption_Time,0.2628,Speck128
1765009537739,NETWORK,E2E_Latency,3,Normal
1765009538736,CRYPTO,Encryption_Time,0.2740,Speck128
1765009538738,CRYPTO,Decryption_Time,0.2418,Speck128
1765009538739,NETWORK,E2E_Latency,4,Normal
1765009539187,CRYPTO,Encryption_Time,0.4338,Speck128
1765009539189,CRYPTO,Encryption_Time,0.2943,Speck128
1765009539190,CRYPTO,Decryption_Time,0.2032,Speck128
1765009539191,CRYPTO,Decryption_Time,0.1898,Speck128
1765009539752,CRYPTO,Encryption_Time,0.5245,Speck128
1765009539754,CRYPTO,Decryption_Time,0.1777,Speck128
1765009539754,NETWORK,E2E_Latency,3,Normal
1765009540760,CRYPTO,Encryption_Time,0.2665,Speck128
1765009540762,CRYPTO,Decryption_Time,0.2137,Speck128
1765009540763,NETWORK,E2E_Latency,3,Normal
1765009541771,CRYPTO,Encryption_Time,0.3126,Speck128
1765009541774,CRYPTO,Decryption_Time,0.1566,Speck128
1765009541774,NETWORK,E2E_Latency,3,Normal
1765009542729,CRYPTO,Decryption_Time,0.2142,Speck128
1765009542730,NETWORK,E2E_Latency,7012,Attack_Detected
1765009542731,NETWORK,Replay_Attack,7012,Blocked
1765009542774,CRYPTO,Encryption_Time,0.4444,Speck128
1765009542782,CRYPTO,Decryption_Time,0.3006,Speck128
1765009542782,NETWORK,E2E_Latency,9,Normal
1765009543787,CRYPTO,Encryption_Time,1.4595,Speck128
1765009543794,CRYPTO,Decryption_Time,0.5929,Speck128
1765009543796,NETWORK,E2E_Latency,9,Normal
1765009544191,CRYPTO,Encryption_Time,0.3342,Speck128
1765009544193,CRYPTO,Encryption_Time,0.2261,Speck128
1765009544194,CRYPTO,Decryption_Time,0.1949,Speck128
1765009544195,CRYPTO,Decryption_Time,0.1384,Speck128
1765009544799,CRYPTO,Encryption_Time,0.4644,Speck128
1765009544801,CRYPTO,Decryption_Time,0.1510,Speck128
1765009544802,NETWORK,E2E_Latency,2,Normal
1765009545806,CRYPTO,Encryption_Time,0.5480,Speck128
1765009545809,CRYPTO,Decryption_Time,0.2209,Speck128
1765009545809,NETWORK,E2E_Latency,4,Normal
1765009546820,CRYPTO,Encryption_Time,0.3936,Speck128
1765009546822,CRYPTO,Decryption_Time,0.1731,Speck128
1765009546823,NETWORK,E2E_Latency,3,Normal
1765009547821,CRYPTO,Encryption_Time,1.2191,Speck128
1765009547826,CRYPTO,Decryption_Time,0.4251,Speck128
1765009547828,NETWORK,E2E_Latency,7,Normal
1765009548824,CRYPTO,Encryption_Time,0.3904,Speck128
1765009548827,CRYPTO,Decryption_Time,0.2166,Speck128
1765009548828,NETWORK,E2E_Latency,4,Normal
1765009549199,CRYPTO,Encryption_Time,0.2813,Speck128
1765009549201,CRYPTO,Encryption_Time,0.1770,Speck128
1765009549202,CRYPTO,Decryption_Time,0.1394,Speck128
1765009549203,CRYPTO,Decryption_Time,0.1887,Speck128
1765009549826,CRYPTO,Encryption_Time,0.8223,Speck128
1765009549828,CRYPTO,Decryption_Time,0.2109,Speck128
1765009549829,NETWORK,E2E_Latency,3,Normal
1765009550838,CRYPTO,Encryption_Time,0.5322,Speck128
1765009550840,CRYPTO,Decryption_Time,0.1809,Speck128
1765009550840,NETWORK,E2E_Latency,3,Normal
1765009551839,CRYPTO,Encryption_Time,0.3244,Speck128
1765009551841,CRYPTO,Decryption_Time,0.1482,Speck128
1765009551841,NETWORK,E2E_Latency,2,Normal
1765009552851,CRYPTO,Encryption_Time,0.3798,Speck128
1765009552853,CRYPTO,Decryption_Time,0.2050,Speck128
1765009552853,NETWORK,E2E_Latency,3,Normal
1765009553852,CRYPTO,Encryption_Time,0.4534,Speck128
1765009553854,CRYPTO,Decryption_Time,0.1964,Speck128
1765009553855,NETWORK,E2E_Latency,4,Normal
1765009554212,CRYPTO,Encryption_Time,0.3874,Speck128
1765009554214,CRYPTO,Encryption_Time,0.2806,Speck128
1765009554216,CRYPTO,Decryption_Time,0.1992,Speck128
1765009554217,CRYPTO,Decryption_Time,0.1983,Speck128
1765009554866,CRYPTO,Encryption_Time,0.3739,Speck128
1765009554868,CRYPTO,Decryption_Time,0.2178,Speck128
1765009554869,NETWORK,E2E_Latency,3,Normal
1765009555835,CRYPTO,Decryption_Time,0.2284,Speck128
1765009555836,NETWORK,E2E_Latency,7011,Attack_Detected
1765009555836,NETWORK,Replay_Attack,7011,Blocked
1765009555884,CRYPTO,Encryption_Time,3.3200,Speck128
1765009555889,CRYPTO,Decryption_Time,0.2686,Speck128
1765009555890,NETWORK,E2E_Latency,10,Normal
1765009556894,CRYPTO,Encryption_Time,0.5850,Speck128
1765009556901,CRYPTO,Decryption_Time,0.4000,Speck128
1765009556902,NETWORK,E2E_Latency,8,Normal
1765009557896,CRYPTO,Encryption_Time,0.2341,Speck128
1765009557898,CRYPTO,Decryption_Time,0.1976,Speck128
1765009557898,NETWORK,E2E_Latency,3,Normal
1765009558909,CRYPTO,Encryption_Time,1.0912,Speck128
1765009558911,CRYPTO,Decryption_Time,0.2754,Speck128
1765009558912,NETWORK,E2E_Latency,4,Normal
1765009559219,CRYPTO,Encryption_Time,0.3981,Speck128
1765009559221,CRYPTO,Encryption_Time,0.2004,Speck128
1765009559222,CRYPTO,Decryption_Time,0.1491,Speck128
1765009559223,CRYPTO,Decryption_Time,0.1797,Speck128
1765009559909,CRYPTO,Encryption_Time,0.2634,Speck128
1765009559911,CRYPTO,Decryption_Time,0.4881,Speck128
1765009559912,NETWORK,E2E_Latency,4,Normal
1765009560912,CRYPTO,Encryption_Time,0.3462,Speck128
1765009560914,CRYPTO,Decryption_Time,0.1986,Speck128
1765009560915,NETWORK,E2E_Latency,4,Normal
1765009561913,CRYPTO,Encryption_Time,0.4193,Speck128
1765009561915,CRYPTO,Decryption_Time,0.2166,Speck128
1765009561916,NETWORK,E2E_Latency,3,Normal
1765009561917,CRYPTO,Decryption_Time,0.1761,Integrity_Failure
1765009562928,CRYPTO,Encryption_Time,0.5882,Speck128
1765009562930,CRYPTO,Decryption_Time,0.2106,Speck128
1765009562931,NETWORK,E2E_Latency,3,Normal
1765009563946,AUTH,Login_Attempt,0.224,Success
1765009563950,AUTH,Handshake_Time,11,Device_publisher-1765009323682
1765009563951,CRYPTO,Encryption_Time,0.1988,Speck128
1765009563952,CRYPTO,Decryption_Time,0.0924,Integrity_Failure
1765009564221,CRYPTO,Encryption_Time,0.3798,Speck128
1765009564224,CRYPTO,Encryption_Time,0.2510,Speck128
1765009564225,CRYPTO,Decryption_Time,0.1409,Speck128
1765009564226,CRYPTO,Decryption_Time,0.5085,Speck128
1765009564939,CRYPTO,Encryption_Time,0.4126,Speck128
1765009564941,CRYPTO,Decryption_Time,0.1066,Integrity_Failure
1765009565942,CRYPTO,Encryption_Time,0.2357,Speck128
1765009565944,CRYPTO,Decryption_Time,0.1542,Integrity_Failure
1765009566943,CRYPTO,Encryption_Time,0.3241,Speck128
1765009566945,CRYPTO,Decryption_Time,0.1751,Integrity_Failure
1765009567956,CRYPTO,Encryption_Time,0.5466,Speck128
1765009567959,CRYPTO,Decryption_Time,0.3964,Integrity_Failure
1765009568958,CRYPTO,Encryption_Time,0.2635,Speck128
1765009568959,CRYPTO,Decryption_Time,0.1895,Integrity_Failure
1765009569222,CRYPTO,Encryption_Time,0.5263,Speck128
1765009569223,CRYPTO,Encryption_Time,0.3979,Speck128
1765009569224,CRYPTO,Decryption_Time,0.1669,Speck128
1765009569225,CRYPTO,Decryption_Time,0.1433,Speck128
